outer_dataset_id,split,specimen_id,fit_domains,query_domains,source_sha256
74t7kcdgkr,fit,q16-7,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-8,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-9,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-10,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-11,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-12,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-13,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-14,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-15,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-16,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-17,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-18,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-19,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-20,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-21,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-22,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-23,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-24,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-25,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-26,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-27,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-28,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-29,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-30,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-31,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-32,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-33,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-34,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-35,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-36,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-37,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-38,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-39,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-40,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-41,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-42,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,q16-43,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-2,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-3,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-5,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-6,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-6t,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-7,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-8,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-8t,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-9,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-9t,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-10,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-10t,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-11,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-11t,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-12,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-12t,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-13,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-14,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-15,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-16,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-17,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-18,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-20,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-21,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-24,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-25,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-26,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-27,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-28,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-29,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-30,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-31,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-32,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-33,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-34,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-35,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-36,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-37,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-39,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-40,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-41,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-42,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-43,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-44,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-46,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-47,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-48,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-49,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-50,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-51,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-52,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-53,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-54,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-55,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-56,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-57,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-58,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c24-59,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c16-1,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c16-2,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c16-3,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
74t7kcdgkr,fit,c16-4,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]","[""74t7kcdgkr""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
