analysis,subject,metric,replicate,value
oracle_utility,huber,mechanical_headroom_over_reconstruction,377,0.013983065265299
oracle_utility,huber,mechanical_headroom_over_reconstruction,378,0.014069822500491
oracle_utility,huber,mechanical_headroom_over_reconstruction,379,0.013982111517739
oracle_utility,huber,mechanical_headroom_over_reconstruction,380,0.014232949695967
oracle_utility,huber,mechanical_headroom_over_reconstruction,381,0.014029330595192
oracle_utility,huber,mechanical_headroom_over_reconstruction,382,0.015819846255525
oracle_utility,huber,mechanical_headroom_over_reconstruction,383,0.014282082556732
oracle_utility,huber,mechanical_headroom_over_reconstruction,384,0.014902336317709
oracle_utility,huber,mechanical_headroom_over_reconstruction,385,0.01542350031712
oracle_utility,huber,mechanical_headroom_over_reconstruction,386,0.015832487995058
oracle_utility,huber,mechanical_headroom_over_reconstruction,387,0.015046188517936
oracle_utility,huber,mechanical_headroom_over_reconstruction,388,0.013828038473663
oracle_utility,huber,mechanical_headroom_over_reconstruction,389,0.014384427426689
oracle_utility,huber,mechanical_headroom_over_reconstruction,390,0.015979625578705
oracle_utility,huber,mechanical_headroom_over_reconstruction,391,0.014834177680398
oracle_utility,huber,mechanical_headroom_over_reconstruction,392,0.014320080436685
oracle_utility,huber,mechanical_headroom_over_reconstruction,393,0.014453530210778
oracle_utility,huber,mechanical_headroom_over_reconstruction,394,0.016094751683359
oracle_utility,huber,mechanical_headroom_over_reconstruction,395,0.013615785857217
oracle_utility,huber,mechanical_headroom_over_reconstruction,396,0.013644296891346
oracle_utility,huber,mechanical_headroom_over_reconstruction,397,0.015383501491532
oracle_utility,huber,mechanical_headroom_over_reconstruction,398,0.015138505172245
oracle_utility,huber,mechanical_headroom_over_reconstruction,399,0.013907862727942
oracle_utility,huber,mechanical_headroom_over_reconstruction,400,0.01318754251461
oracle_utility,huber,mechanical_headroom_over_reconstruction,401,0.014360665101348
oracle_utility,huber,mechanical_headroom_over_reconstruction,402,0.013373354657866
oracle_utility,huber,mechanical_headroom_over_reconstruction,403,0.014112222188388
oracle_utility,huber,mechanical_headroom_over_reconstruction,404,0.014591699610875
oracle_utility,huber,mechanical_headroom_over_reconstruction,405,0.014505066989072
oracle_utility,huber,mechanical_headroom_over_reconstruction,406,0.015236671792648
oracle_utility,huber,mechanical_headroom_over_reconstruction,407,0.013924070302064
oracle_utility,huber,mechanical_headroom_over_reconstruction,408,0.012250816057185
oracle_utility,huber,mechanical_headroom_over_reconstruction,409,0.014300286329026
oracle_utility,huber,mechanical_headroom_over_reconstruction,410,0.015521455248212
oracle_utility,huber,mechanical_headroom_over_reconstruction,411,0.014536378373181
oracle_utility,huber,mechanical_headroom_over_reconstruction,412,0.012517839508233
oracle_utility,huber,mechanical_headroom_over_reconstruction,413,0.013084276798121
oracle_utility,huber,mechanical_headroom_over_reconstruction,414,0.014438831038307
oracle_utility,huber,mechanical_headroom_over_reconstruction,415,0.013189668932001
oracle_utility,huber,mechanical_headroom_over_reconstruction,416,0.015231733406592
oracle_utility,huber,mechanical_headroom_over_reconstruction,417,0.014152681816677
oracle_utility,huber,mechanical_headroom_over_reconstruction,418,0.013932667115704
oracle_utility,huber,mechanical_headroom_over_reconstruction,419,0.015415682935916
oracle_utility,huber,mechanical_headroom_over_reconstruction,420,0.015308463440082
oracle_utility,huber,mechanical_headroom_over_reconstruction,421,0.014777546938765
oracle_utility,huber,mechanical_headroom_over_reconstruction,422,0.01327583827244
oracle_utility,huber,mechanical_headroom_over_reconstruction,423,0.013919898649302
oracle_utility,huber,mechanical_headroom_over_reconstruction,424,0.016368948366484
oracle_utility,huber,mechanical_headroom_over_reconstruction,425,0.014266988012877
oracle_utility,huber,mechanical_headroom_over_reconstruction,426,0.018029231315522
oracle_utility,huber,mechanical_headroom_over_reconstruction,427,0.013969129039344
oracle_utility,huber,mechanical_headroom_over_reconstruction,428,0.013508461086446
oracle_utility,huber,mechanical_headroom_over_reconstruction,429,0.0136014799083
oracle_utility,huber,mechanical_headroom_over_reconstruction,430,0.014645507763097
oracle_utility,huber,mechanical_headroom_over_reconstruction,431,0.01514623317288
oracle_utility,huber,mechanical_headroom_over_reconstruction,432,0.015170887649741
oracle_utility,huber,mechanical_headroom_over_reconstruction,433,0.013304911647187
oracle_utility,huber,mechanical_headroom_over_reconstruction,434,0.013782112127049
oracle_utility,huber,mechanical_headroom_over_reconstruction,435,0.015992275063728
oracle_utility,huber,mechanical_headroom_over_reconstruction,436,0.015585598622741
oracle_utility,huber,mechanical_headroom_over_reconstruction,437,0.015031521093877
oracle_utility,huber,mechanical_headroom_over_reconstruction,438,0.014134061263579
oracle_utility,huber,mechanical_headroom_over_reconstruction,439,0.01382793851803
oracle_utility,huber,mechanical_headroom_over_reconstruction,440,0.016090857036766
oracle_utility,huber,mechanical_headroom_over_reconstruction,441,0.01437010527719
oracle_utility,huber,mechanical_headroom_over_reconstruction,442,0.013057911273285
oracle_utility,huber,mechanical_headroom_over_reconstruction,443,0.016264158270518
oracle_utility,huber,mechanical_headroom_over_reconstruction,444,0.013789415422865
oracle_utility,huber,mechanical_headroom_over_reconstruction,445,0.013663172942082
oracle_utility,huber,mechanical_headroom_over_reconstruction,446,0.013666855024098
oracle_utility,huber,mechanical_headroom_over_reconstruction,447,0.015432719165246
oracle_utility,huber,mechanical_headroom_over_reconstruction,448,0.012730889869306
oracle_utility,huber,mechanical_headroom_over_reconstruction,449,0.014869480064205
oracle_utility,huber,mechanical_headroom_over_reconstruction,450,0.013472200917463
oracle_utility,huber,mechanical_headroom_over_reconstruction,451,0.013553313276407
oracle_utility,huber,mechanical_headroom_over_reconstruction,452,0.014020882070948
oracle_utility,huber,mechanical_headroom_over_reconstruction,453,0.014344708407616
oracle_utility,huber,mechanical_headroom_over_reconstruction,454,0.015122531054142
oracle_utility,huber,mechanical_headroom_over_reconstruction,455,0.012314363511442
oracle_utility,huber,mechanical_headroom_over_reconstruction,456,0.013789324993523
oracle_utility,huber,mechanical_headroom_over_reconstruction,457,0.014940118268041
oracle_utility,huber,mechanical_headroom_over_reconstruction,458,0.013948424280851
oracle_utility,huber,mechanical_headroom_over_reconstruction,459,0.015068437307834
oracle_utility,huber,mechanical_headroom_over_reconstruction,460,0.012577171413712
oracle_utility,huber,mechanical_headroom_over_reconstruction,461,0.015330187538296
oracle_utility,huber,mechanical_headroom_over_reconstruction,462,0.014183611846971
oracle_utility,huber,mechanical_headroom_over_reconstruction,463,0.014787483074407
oracle_utility,huber,mechanical_headroom_over_reconstruction,464,0.014249600139698
oracle_utility,huber,mechanical_headroom_over_reconstruction,465,0.013627651238227
oracle_utility,huber,mechanical_headroom_over_reconstruction,466,0.013397411262607
oracle_utility,huber,mechanical_headroom_over_reconstruction,467,0.012925912256354
oracle_utility,huber,mechanical_headroom_over_reconstruction,468,0.013825406187148
oracle_utility,huber,mechanical_headroom_over_reconstruction,469,0.015142183187157
oracle_utility,huber,mechanical_headroom_over_reconstruction,470,0.01481476693462
oracle_utility,huber,mechanical_headroom_over_reconstruction,471,0.015627395731732
oracle_utility,huber,mechanical_headroom_over_reconstruction,472,0.014346890338574
oracle_utility,huber,mechanical_headroom_over_reconstruction,473,0.012897761842477
oracle_utility,huber,mechanical_headroom_over_reconstruction,474,0.01248192006581
oracle_utility,huber,mechanical_headroom_over_reconstruction,475,0.013929811094802
oracle_utility,huber,mechanical_headroom_over_reconstruction,476,0.014701022405297
oracle_utility,huber,mechanical_headroom_over_reconstruction,477,0.013726497074345
oracle_utility,huber,mechanical_headroom_over_reconstruction,478,0.016417181184277
oracle_utility,huber,mechanical_headroom_over_reconstruction,479,0.016483351806591
oracle_utility,huber,mechanical_headroom_over_reconstruction,480,0.0141654015125
oracle_utility,huber,mechanical_headroom_over_reconstruction,481,0.013583045171487
oracle_utility,huber,mechanical_headroom_over_reconstruction,482,0.014794803878869
oracle_utility,huber,mechanical_headroom_over_reconstruction,483,0.015356447603025
oracle_utility,huber,mechanical_headroom_over_reconstruction,484,0.013611110135174
oracle_utility,huber,mechanical_headroom_over_reconstruction,485,0.016620147769607
oracle_utility,huber,mechanical_headroom_over_reconstruction,486,0.015059784371288
oracle_utility,huber,mechanical_headroom_over_reconstruction,487,0.016400239085748
oracle_utility,huber,mechanical_headroom_over_reconstruction,488,0.015538099946087
oracle_utility,huber,mechanical_headroom_over_reconstruction,489,0.015637866375595
oracle_utility,huber,mechanical_headroom_over_reconstruction,490,0.014810034984302
oracle_utility,huber,mechanical_headroom_over_reconstruction,491,0.012058250245651
oracle_utility,huber,mechanical_headroom_over_reconstruction,492,0.01295869757632
oracle_utility,huber,mechanical_headroom_over_reconstruction,493,0.015937828596522
oracle_utility,huber,mechanical_headroom_over_reconstruction,494,0.014607642190501
oracle_utility,huber,mechanical_headroom_over_reconstruction,495,0.01530348715923
oracle_utility,huber,mechanical_headroom_over_reconstruction,496,0.017011292232617
oracle_utility,huber,mechanical_headroom_over_reconstruction,497,0.01579970548569
oracle_utility,huber,mechanical_headroom_over_reconstruction,498,0.013715087203422
oracle_utility,huber,mechanical_headroom_over_reconstruction,499,0.013949523131323
oracle_utility,huber,mechanical_headroom_over_reconstruction,500,0.013985655900991
oracle_utility,huber,mechanical_headroom_over_reconstruction,501,0.014164541955109
oracle_utility,huber,mechanical_headroom_over_reconstruction,502,0.015970636995743
oracle_utility,huber,mechanical_headroom_over_reconstruction,503,0.014812379958802
oracle_utility,huber,mechanical_headroom_over_reconstruction,504,0.012184485822155
oracle_utility,huber,mechanical_headroom_over_reconstruction,505,0.015347229741811
oracle_utility,huber,mechanical_headroom_over_reconstruction,506,0.012458721351921
oracle_utility,huber,mechanical_headroom_over_reconstruction,507,0.014736377804309
oracle_utility,huber,mechanical_headroom_over_reconstruction,508,0.014642584000914
oracle_utility,huber,mechanical_headroom_over_reconstruction,509,0.014374569946397
oracle_utility,huber,mechanical_headroom_over_reconstruction,510,0.014708733047411
oracle_utility,huber,mechanical_headroom_over_reconstruction,511,0.013647868568971
oracle_utility,huber,mechanical_headroom_over_reconstruction,512,0.013585232314059
oracle_utility,huber,mechanical_headroom_over_reconstruction,513,0.013546291914968
oracle_utility,huber,mechanical_headroom_over_reconstruction,514,0.011513612263614
oracle_utility,huber,mechanical_headroom_over_reconstruction,515,0.013851609272558
oracle_utility,huber,mechanical_headroom_over_reconstruction,516,0.016357249348797
oracle_utility,huber,mechanical_headroom_over_reconstruction,517,0.014140063033777
oracle_utility,huber,mechanical_headroom_over_reconstruction,518,0.014874896589035
oracle_utility,huber,mechanical_headroom_over_reconstruction,519,0.012680239711171
oracle_utility,huber,mechanical_headroom_over_reconstruction,520,0.013693733803461
oracle_utility,huber,mechanical_headroom_over_reconstruction,521,0.012679769241434
oracle_utility,huber,mechanical_headroom_over_reconstruction,522,0.014345567105928
oracle_utility,huber,mechanical_headroom_over_reconstruction,523,0.014783584676993
oracle_utility,huber,mechanical_headroom_over_reconstruction,524,0.014091247723266
oracle_utility,huber,mechanical_headroom_over_reconstruction,525,0.01307809008427
oracle_utility,huber,mechanical_headroom_over_reconstruction,526,0.015360941416623
oracle_utility,huber,mechanical_headroom_over_reconstruction,527,0.01411091386632
oracle_utility,huber,mechanical_headroom_over_reconstruction,528,0.0132115454603
oracle_utility,huber,mechanical_headroom_over_reconstruction,529,0.015150715244922
oracle_utility,huber,mechanical_headroom_over_reconstruction,530,0.015488433049733
oracle_utility,huber,mechanical_headroom_over_reconstruction,531,0.015100112329339
oracle_utility,huber,mechanical_headroom_over_reconstruction,532,0.012678757870451
oracle_utility,huber,mechanical_headroom_over_reconstruction,533,0.014026400579756
oracle_utility,huber,mechanical_headroom_over_reconstruction,534,0.014262541324184
oracle_utility,huber,mechanical_headroom_over_reconstruction,535,0.014393582598646
oracle_utility,huber,mechanical_headroom_over_reconstruction,536,0.013067057859878
oracle_utility,huber,mechanical_headroom_over_reconstruction,537,0.014136258410081
oracle_utility,huber,mechanical_headroom_over_reconstruction,538,0.013054036905972
oracle_utility,huber,mechanical_headroom_over_reconstruction,539,0.015536414923105
oracle_utility,huber,mechanical_headroom_over_reconstruction,540,0.014092232624287
oracle_utility,huber,mechanical_headroom_over_reconstruction,541,0.015715019054072
oracle_utility,huber,mechanical_headroom_over_reconstruction,542,0.015230955670935
oracle_utility,huber,mechanical_headroom_over_reconstruction,543,0.013683715661554
