specimen_key,dataset_id,dataset_version,specimen_id,capture_group_id,author_cai_mpa,label_source_path,label_source_sheet,label_source_cell,label_source_sha256,label_source_dataset_version,cscan_source_path,cscan_source_sha256,cscan_panel_index,registered_cscan_crop_path,registered_cscan_crop_sha256,registered_cscan_height_px,registered_cscan_width_px,impacted_surface_path,surface_sha256,identity_status,p0r_roster_status,v2_member,split
74t7kcdgkr:c8-37,74t7kcdgkr,1,c8-37,cg_d51f959f9fc3ad64,212.7145773024425,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C201,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/74t7kcdgkr/v1/internal damage/c8-37.jpg,241784fabba8a1e7361927ef6d5735bed7a1c896c6662857a60ffd2582eea07f,0,data/public/hasebe/processed/74t7kcdgkr/internal_cscan/c8-37.png,46cc27870ed7489db2ddb687107dad7499476317895d750b87dc036f8e5f0bc2,674,675,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-37.png,e00d366abf1e961dcf87b4f9b7a30b6b95b300b74388bad16b3d5e0a9e5bdf91,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
74t7kcdgkr:c8-38,74t7kcdgkr,1,c8-38,cg_c20c19e9f931f066,220.5684059354834,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C214,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/74t7kcdgkr/v1/internal damage/c8-38.jpg,ec2aa4ab8f740119767c6bb687cb5718bba5f8e1965db9555c966b4f6e996a98,0,data/public/hasebe/processed/74t7kcdgkr/internal_cscan/c8-38.png,81c8fde016b08bf60dd3a95cd6a28b1424be94e099e89f32dc474775dda064bc,674,675,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-38.png,cbe87ecd7e78a2b930e028eac75cf23e70299a88d630c44d867ea836a1df366b,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
74t7kcdgkr:c8-39,74t7kcdgkr,1,c8-39,cg_ff43edde8af2ccdb,168.5182853068995,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C215,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/74t7kcdgkr/v1/internal damage/c8-39.jpg,17790380fe5150d3dc85b44c1fa237b5874fbdd6f619a2ae3bf132c558d05aa8,0,data/public/hasebe/processed/74t7kcdgkr/internal_cscan/c8-39.png,a2708a02d12434e3f8221f3ba15200f39a94571616157892cc76ce37f8cc912d,674,675,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-39.png,10b9fe62ebd5840c5a592b4f2fb96692ad6d80e90f51c3d47acfe5ece07f2200,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
74t7kcdgkr:c8-4,74t7kcdgkr,1,c8-4,cg_d81253dd53a5a063,186.2374222753387,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C19,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/74t7kcdgkr/v1/internal damage/c8-1and4.jpg,ac6603cfbb31c52f5bceb24bd5d1f1db5c8995975f8283fc9c3e488dd3d15370,1,data/public/hasebe/processed/74t7kcdgkr/internal_cscan/c8-4.png,259485b737b1fa4536f5bc93b4db6d30a41b46e0549073847bb6334f8438b5b3,338,352,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-4.png,e92e5a2864fe8746d82e66df08a6a286cc7c3b37663027dcc8654557484f559f,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
74t7kcdgkr:c8-40,74t7kcdgkr,1,c8-40,cg_c8f844619a69041e,210.6279258606018,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C216,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/74t7kcdgkr/v1/internal damage/c8-40.jpg,8afd72644207b178133f6a104f9e714a0ea19b3e29d31d8d6e3ae01da4efb664,0,data/public/hasebe/processed/74t7kcdgkr/internal_cscan/c8-40.png,269311a4880e08b174ecc3e3e5f33d2e193a8831b608a42eaacf254ccc65cbf1,674,675,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-40.png,8b16881f313d080d9fad5df285e71615f7d959ad158262c64b8e84692689eec6,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
74t7kcdgkr:c8-41,74t7kcdgkr,1,c8-41,cg_ee56faa339a830f2,265.4783081525837,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C217,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/74t7kcdgkr/v1/internal damage/c8-41.jpg,10f9aa7a75815954c244d77f98cef9f81308ba32cc3bfb66e93ff49c4ad71882,0,data/public/hasebe/processed/74t7kcdgkr/internal_cscan/c8-41.png,8786699e0853a3b9909a55ad3eefcaf8c19824d9ec541629a8d22255f20553d7,674,675,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-41.png,8ddc47d37fcec3ae63e237fbb7bbe9646522a0295a968958fb3003f2d207cb4f,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TRAIN
74t7kcdgkr:c8-42,74t7kcdgkr,1,c8-42,cg_f3946cf7fb331808,197.567061367577,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C218,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/74t7kcdgkr/v1/internal damage/c8-42.jpg,b9806933c447a54a87eba2409109f92c2161997842bbd08cec0d82ce18da567e,0,data/public/hasebe/processed/74t7kcdgkr/internal_cscan/c8-42.png,bcfc130e19afa16db105b66d67bab4a34d0f0b9cb71f5e9e5f9fc07a86b00516,674,675,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-42.png,e347ffb6de8a6cdb77194ed826d809cae9a67d9354eacd801e127e27d506da06,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
74t7kcdgkr:c8-43,74t7kcdgkr,1,c8-43,cg_a37dc8a00cc334eb,199.8341311245278,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C219,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/74t7kcdgkr/v1/internal damage/c8-43.jpg,868ac905361593ddb62213cde6766420f1fa61a80595beb98a8124d410842ed8,0,data/public/hasebe/processed/74t7kcdgkr/internal_cscan/c8-43.png,7ec3f87981b0381039588f1cc3ca95086589634bad49e9de41d56edd143cbec7,674,675,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-43.png,de357818c7ff1e55535daa270e23a813b71856db386aff0177481877ac3954f6,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
74t7kcdgkr:c8-5,74t7kcdgkr,1,c8-5,cg_248d232f49968f87,196.9063596228532,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C20,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/74t7kcdgkr/v1/internal damage/c8-5and6.jpg,3cb9acc495145837dd7c9b98406dccb6e0abdf2fccd654f91718b8ec9be3ec49,0,data/public/hasebe/processed/74t7kcdgkr/internal_cscan/c8-5.png,73f89721281271850882b456ef72a38d0ea7d59b2d3ab4e27ddfa54ceef75d09,338,340,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-5.png,b8f9a8588f11cc4ac4aa30103c458ba872d04f4a945161206450534968c15bd4,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TRAIN
74t7kcdgkr:c8-6,74t7kcdgkr,1,c8-6,cg_248d232f49968f87,184.7042969965568,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C21,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/74t7kcdgkr/v1/internal damage/c8-5and6.jpg,3cb9acc495145837dd7c9b98406dccb6e0abdf2fccd654f91718b8ec9be3ec49,1,data/public/hasebe/processed/74t7kcdgkr/internal_cscan/c8-6.png,dd422879e64dc2588dc58eb89af69338bf8a619229b66249e6e6bcd283befde7,338,352,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-6.png,a2d5119c1f2e9593318c35f1b65f7091f8dc48f2d9421bc2ed0033bf13eef025,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
74t7kcdgkr:c8-6t,74t7kcdgkr,1,c8-6t,cg_c57502d3d6e71642,199.8018654485439,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C4,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/74t7kcdgkr/v1/internal damage/C8-6t.jpg,45c701f81f1b86374f4f146d4573a3822237d7f99078807adac8d4c735c8ce36,0,data/public/hasebe/processed/74t7kcdgkr/internal_cscan/c8-6t.png,4391215c4c9c08afa9eb4bb0a43990207917df963b1bef43105096b854486f7b,674,675,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-6t.png,4c531a8d3c33e8cb668f779c975753a699d433e760201dd9b35f09da601cc9cc,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
74t7kcdgkr:c8-7,74t7kcdgkr,1,c8-7,cg_dddfa79b65fe4ec3,170.6015501705568,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C22,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/74t7kcdgkr/v1/internal damage/c8-7and11.jpg,ed33c60dd2ae0767d4c85627d6540c9a083658895399f3848f5b855b973900eb,0,data/public/hasebe/processed/74t7kcdgkr/internal_cscan/c8-7.png,72d7c1d494d2958df01e3e7c815aaac5f350ce7e7941beb5e7088b34fadb8976,338,340,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-7.png,0c9a49292bab78fb9f4d26c8950d464d289705fe053baf5280371dd8c811e85d,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TRAIN
74t7kcdgkr:c8-8,74t7kcdgkr,1,c8-8,cg_ec0381497121b762,182.5012566840132,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C23,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/74t7kcdgkr/v1/internal damage/c8-8and9.jpg,1a9ced76f74dfaf3fff7fe2a03d2ba569f2b83b866b0fbb61eaa1adca84eccd9,0,data/public/hasebe/processed/74t7kcdgkr/internal_cscan/c8-8.png,deaa56464ad0eb4c19b66f73847847a626994efe1008e1108ccc0088f891f1e6,338,340,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-8.png,f67bfde9af68c49a48379af0901ad719d22b62c7a71e15278aab1bfe1183fd83,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
74t7kcdgkr:c8-8t,74t7kcdgkr,1,c8-8t,cg_d4f3118bb7e2d7ed,216.3685465654312,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C5,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/74t7kcdgkr/v1/internal damage/C8-8t.jpg,015a886dfad1dd2266395d248e45c9da46b3b69d2f69937bc9ded89047956635,0,data/public/hasebe/processed/74t7kcdgkr/internal_cscan/c8-8t.png,184e5d418e958c2d3b94056f8334ef86614cbc20c9480d7843a9887375ce547b,674,675,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-8t.png,47e954202acbcb218b708527073ed58754a255f35ea468285ae9594635378883,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
74t7kcdgkr:c8-9,74t7kcdgkr,1,c8-9,cg_ec0381497121b762,201.0880996580271,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C24,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/74t7kcdgkr/v1/internal damage/c8-8and9.jpg,1a9ced76f74dfaf3fff7fe2a03d2ba569f2b83b866b0fbb61eaa1adca84eccd9,1,data/public/hasebe/processed/74t7kcdgkr/internal_cscan/c8-9.png,b6fb1ea0e6ffdfa5276a4a95a0fb33b86871cd341974fcc836c248468cb39aa8,338,352,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-9.png,4a973a02a42d508aa213e540022c5c9dacd24771fd0c8fe1049ae6a2a1b19818,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
74t7kcdgkr:c8-9t,74t7kcdgkr,1,c8-9t,cg_cdb4a4408962ed94,190.1312332847148,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C6,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/74t7kcdgkr/v1/internal damage/c8-9t.jpg,248b5e83d33c455922b7761fdd39afd2af7691a8561cb556378b7a1c0676e4a9,0,data/public/hasebe/processed/74t7kcdgkr/internal_cscan/c8-9t.png,fc611b4c93553b7ff179254696bf75cde070663a8cd2a739919faa634bd5f518,674,675,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-9t.png,4a9fdaef1fcff524d1a20b72110e209c00b7006406662cf2d2b3e9ee87581284,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
cgtnjyggtm:q24-1,cgtnjyggtm,1,q24-1,cg_a9c69cfd0b94636f,322.2297544186276,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C160,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-1.jpg,3db7c189790109a25ac055d7986138112b86290301769b2e4e51040a113c8557,0,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-1.png,d46c389da763f00cad60b823ebf46e9424dec93fbf65f08b3b981c41bbc28bce,674,675,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-1.png,a433e3b68499a37b6a5d9fbe4a32fe55cfbaf1515893d60d4312879b23672676,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
cgtnjyggtm:q24-10,cgtnjyggtm,1,q24-10,cg_c7bb1ae164d80b87,336.4184725438619,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C169,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-10.jpg,cb613591ba3cebfcb1811a007dfd6d620b9123c1b2463242c66dbcccceabbdc4,0,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-10.png,15647859126bfffc598040519d2ffe56e5456d5b7027754c811043406c8c037a,674,675,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-10.png,76d0d58ac073c197ff418aa1366caf731a1d06bbea4d482393de442280b3fde1,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
cgtnjyggtm:q24-11,cgtnjyggtm,1,q24-11,cg_02fd3fc8caefe377,300.3553848425706,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C170,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-11.jpg,6f72407ff32370a014f0a28c5098d163c36686f952956d77f9c14a09fbbb5c60,0,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-11.png,172741aa4fb3cff0f2d90f2afbea2b67f0656c2fc168e0a26725713e37eac78e,674,675,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-11.png,d5a0acbcd698a0c962e91ccf960ae01d5061a99482a1c2578e56c31f76efa21f,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
cgtnjyggtm:q24-12,cgtnjyggtm,1,q24-12,cg_25e67d3eaab70702,306.5520290929954,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C171,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-12.jpg,68b038824f9c3fe561aad6f4705c9eaccf2679ff3d514f902811f9bf5568975a,0,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-12.png,b18c13cc24b4be8b978fda888dd72b16c38d0965de8703621d73109fde8d304f,674,675,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-12.png,dc8c6ad23acc59950fa13595180567e2bcbe220dc0042f03fbd5d4cddefdff23,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
cgtnjyggtm:q24-13,cgtnjyggtm,1,q24-13,cg_3c15c48ecc575afe,453.3123172968955,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C172,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-13.jpg,4d9e2edecf4d861c021a4c03af3eb88ccb33871d4d3a1dffb9cf89c1c7d326fc,0,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-13.png,f9ab7da2adf7041b04d9e31d2d8695113c8983fefe62639f6365807256fc62fa,674,675,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-13.png,a22fbe228686892471d2bc2c77cdf1f3137437d78facf28edbb97a724ae3386e,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
cgtnjyggtm:q24-14,cgtnjyggtm,1,q24-14,cg_c31d4e997c2197f8,459.7777124926297,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C173,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-14.jpg,0f8db7ecc5091af6869f44596ab76c2ea3e6fddd851c96cd6f7517f8cdc6cd8b,0,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-14.png,6ad3eaee2a688b73892f29f52bb42a9ad0f22e3ae29d972aea263a1edd169b58,674,675,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-14.png,03dff5972c5cf0238fd751b56bd78b3bc09f0f4e13cd10dbb66db4cc16514248,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
cgtnjyggtm:q24-15,cgtnjyggtm,1,q24-15,cg_003861894521c128,457.9709232064859,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C174,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-15.jpg,732661a2834dbbf734b29b93150e005cf6b30a59b7427b1a77f64a418690228d,0,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-15.png,10b657ee2eee2439f6913d062297c9723e0c2caf7b6575f2f5a794e967c54e62,674,675,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-15.png,952b6a1b33616ba8523c32b1bde00d5e06ff41c5efa288a1f0e6fc3be36b0938,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
cgtnjyggtm:q24-16,cgtnjyggtm,1,q24-16,cg_fccf8615a33c38b5,455.7016373127501,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C175,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-16.jpg,4f9661901e36bf758f436d1d70a620db25b6b8dbf9718f220f2a94b2384ed3ff,0,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-16.png,74e64a32c9a4bbcdd4d2f71f106e40e618325151050c9d718d994568b8427931,674,675,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-16.png,2938082a1f78a84a38b31dd5f14fa8ec9e09d5e1f10634dd18be8cf14cd3501e,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TEST
cgtnjyggtm:q24-18,cgtnjyggtm,1,q24-18,cg_3b02cbdaed332c2a,446.7258099076241,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C177,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-18.jpg,e5eddce64dd81083cc6e7f75068c562e88522f57294dcf30d7b3ff9e7fa21cb2,0,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-18.png,c5db5bf7c0787e846e3fc9a324470d4bbf7e117532eb9b58ff6d552640b504e8,674,675,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-18.png,51226c7953af1df9300b50902754d06b12efd72b028ad98b5b134ade21d31a84,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TRAIN
cgtnjyggtm:q24-19,cgtnjyggtm,1,q24-19,cg_c43cb6d57d3853d5,342.8416483117438,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C178,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-19.jpg,cc584c252c28881265a409f8d8ac6cbd559013dcb208d7836469185aec554ae9,0,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-19.png,2bdbb22a359dc86d73ef7e5f8ee42f2aa92e45084237afe4cae213418503755a,674,675,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-19.png,ce750da878792f74a15df612545c3946b95017a01e0eccdf598b5dc85c6b4d0e,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
cgtnjyggtm:q24-2,cgtnjyggtm,1,q24-2,cg_6a8e1757d1cd64cd,329.2690927927084,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C161,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-2.jpg,a1c559f244d33dab8fb0943b1ce3a7f5d88abb8402378e2065a64bf31bdb729a,0,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-2.png,781f2d8ef11e970e55a88d43264c967f23f757e4111f5723966075326aef62f3,674,675,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-2.png,5899c8c22aa7101c345457b3c1872f16e14eb112b667bf1949902665f2849365,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
cgtnjyggtm:q24-20,cgtnjyggtm,1,q24-20,cg_4781c370ac35071e,337.6909028898886,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C179,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-20.jpg,3be129310d7486dbeabde16caf5b99644f2a301f5d56feba425a6070ba5d0b0e,0,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-20.png,6184c495b2f98a2a27f48ecd47a8522c5e74b75256a96dbd23bdc34b208a685e,674,675,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-20.png,fbf8f8cd97674c0749384323a43dffa5f0e5a120fe651a80f1885258bf307b53,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
cgtnjyggtm:q24-21,cgtnjyggtm,1,q24-21,cg_917c268be973b24f,384.2588480246811,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C180,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-21.jpg,d98314d331b983e298943b4b740e9a6e455eb388e8e3278cdb9106476784ec76,0,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-21.png,02ec16ba0bdb8a9f3cb7f1d305699cbf69dcb92ff6222c284f6ffbb2c73c8b7d,674,675,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-21.png,abaa97554d11c12108ac4b252a77480261a6374255f1b814222c353fde37b060,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TEST
cgtnjyggtm:q24-22,cgtnjyggtm,1,q24-22,cg_54890e18ff2b2669,415.8693006306692,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C181,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-22.jpg,837b00e6020074e492b6dbedebf70718d7182e22d0d388900c5bc65057ab038e,0,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-22.png,a9b218f122c59f9d7f606a59de8f23e1906fafb7a85ff36dada72148bc85e22c,674,675,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-22.png,f9b68fa0afaccc50af654d8209a5ffd8653bc2b1de801ba95edc060f86433496,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
