specimen_key,dataset_id,specimen_id,capture_group_id,split,target_present_in_bank,feature_source,surface_source_sha256,surface_render_sha256,cscan_file_sha256,cscan_array_sha256,shard_path,shard_index,shard_sha256
xcmzfsbd9t:c24-46,xcmzfsbd9t,c24-46,cg_438165d9faa530d5,TRAIN,True,ENCODED_V3,a80df91dafc228b9856a336a1970bf01f4e5a338b1000a1282ca6d9c92c5f339,e388fef9b4f22fc9569eda1b1d2d8b9751288f1bf3b82e6c784ff835c1f19fa4,c375e019c6168e49c34891f022e815397b42da99258d8cacf41c29a27a640980,f3de150cf1b730c03202070c711bd3082d08fba6207663c9a2bbb486020526b9,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,37,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-47,xcmzfsbd9t,c24-47,cg_954e3ed61c8db0a4,VALID,True,ENCODED_V3,4acbee066fc4c9ff95db25732964f850b79165b2471becbe347226619496c81b,562104d910709727c8f1e3fd515d328cc61c190685935e1dee05fae694a86b18,c4bca5a44e37edb2c89e7f79be5968be35a327c8a74e73fa2dcf9b5b355ddb98,9c4e187b900799f7457fec55543fc51e88c688c022d0ad68810828d920d0d4db,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,38,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-48,xcmzfsbd9t,c24-48,cg_2d68d9e958d79557,TRAIN,True,ENCODED_V3,1ecdf33e7f951a1d819238a49235581d07d18c9a71dee9a42fdce97ccb1bf2e4,2595516c5a71c632d83b886a1bde2a7b5a1a26b26cd57de78b63261de3dfb75a,6f9dd64ee13431000eddde186136cf2a046c4c0e93d53af25bc39790d093fc0c,0a6da3991f17648bf4764bdc3d1f35fe22ccf33f748b566ec10f344714c1f137,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,39,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-49,xcmzfsbd9t,c24-49,cg_a8a8394768d1e602,TRAIN,True,REUSED_V2,48e36ff85000a16cb6f32f39bbcc72f7170e4a417efb590b08dbeacc659432b3,7e6e9b83a8fbe51748dd22dc4a08f34e5f57648a8ba56ff9553a897b18f1b7df,b2f0842f2c51b23410f0128ebf40dd66688846d5fd37b4284fb1c16a8f2c2234,76146c4a618b51d27900d5658e153bf3e2946e93eb0d5ae6672e752c4bc4aa1c,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,40,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-5,xcmzfsbd9t,c24-5,cg_90192b83e45699a9,TEST,False,ENCODED_V3,9b273fedf4583f270b30c662eff58c7869286b17d711d6d01aab5dc11288c347,61777ca0ae9fba8822b921690a93428e650f5e9637758ae031c0ae6cc9350b2f,9dd02ede86f43fa3a89ca82a3bc25d9a6826c9347335f5e906e008c82d921c02,e20f355dc7077ccf31f4affee3683e2d09af4897272a40c4770d46d18d533bd1,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,41,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-50,xcmzfsbd9t,c24-50,cg_59e95410b683945f,VALID,True,ENCODED_V3,ebdc0403f649c45ef5aff9b96f3de8707a41213718f409c371d9eb5a53bf8841,0b5cf7f91eab55afc8e5b5e857225819436675cc33e808aa9e405ce588320f4f,64249ab49cc23c41c207c66141f06ec8dd8c5b2d583b790ef05c2d142b9958ef,c3f7b7438ccc9fa292aca4f7f5890ba66ae9dbeb47388c95ed419e0e5f3ccc36,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,42,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-51,xcmzfsbd9t,c24-51,cg_7e1c8f7865d73e78,VALID,True,ENCODED_V3,7c5d30d5149fbcadeff3f00ccc977d27b9d0c262f98e24fcd8de0b4ac21e1040,128bab86af98fe54f75baa15db6ecb8802f8cd4e961f9deb1b545f782a06f727,7e2f5d90c3c3c2dbc9ace1b85a5621f1e09b554902ea3dfdcb038d703f32e930,6fabebc4bc0a74ca10dff74f47ccad26c8656872342f9c5192e2b26bfc26eece,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,43,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-52,xcmzfsbd9t,c24-52,cg_b98b3f9ca1bfb997,VALID,True,ENCODED_V3,9190829c0bd902367ae138190f804ce83fb66dfe8c77359c751e700eb7bddc78,7f73ca3531cd5dc29b1b000a8e74086d447a9fe97b6b832ccbbe6342932ca33f,509953ea8c8a9def9e47e1da02d3105980397d8bfd355648dadade8d39188d48,a1454320dcc6a3ed0818bc209660059a1649c58079eb7deec13d4c8aaf7be2b6,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,44,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-53,xcmzfsbd9t,c24-53,cg_8367e6ae3aeb4760,TRAIN,True,ENCODED_V3,f2523f08205521f0d6d6a207e6f910c572523d71565801df113f45e6c60c61b8,e74f23718763a03055dac5e2cc5cb024afc76272fd8aa37ae8a72a90357ad986,a70813c50147118526a8fe52861605b06a63d4c772d9f5c9744528ede33550b8,5b18f30052ff3f883bc853dd586f8e84cf8e1e37c8b8e07c9cdfe4686c7d07fd,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,45,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-54,xcmzfsbd9t,c24-54,cg_4bbd0b41dabbddaa,TRAIN,True,REUSED_V2,0c385a1e7120d9df582458a0638b4097b59a8b8c90cacce6dc5b4407b95d4a90,3a1574b00536be33871f64884e93d15a95c97a2b2f500be6ef67ad057ae089cf,173a65d0345263fa4e7cf8643f4af73f5e9efe3b699fd1c7b4acbd517a9918b8,4749b727a5eaf58fbc6239288e28dd7d37169f087a5d87fd4abed054acd52049,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,46,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-55,xcmzfsbd9t,c24-55,cg_8bb701ee689c281b,TRAIN,True,ENCODED_V3,3af3991a910e9cc09b60f8d64984c589a8cd007994daeab2edd7076f8bfa3935,7d7fa146d8cd860bbb192c400025e3c36984f833a9b3d50eb09a61417393b663,049ecdfd34d732bb4f475e4b1b39d28fcba0b7cdd8fdbf7c00ab0533501c31cc,fa3f254b115d479ee28412063f8131a5dab6270ff135512aa609edac15c9209b,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,47,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-56,xcmzfsbd9t,c24-56,cg_06ec34425b30c2e6,VALID,True,ENCODED_V3,00f0365fe0e8080bb2adddb55aa7eee1b8f96d4c9aa4bc89cea3c2f641b91b30,ac571938b9b3864165ea448d4f8fa0f59e6fee4989f75c5f16d11254f34b78d3,2a7cf21f5f95372479f6cf878193fd71f5b159b2a8d93e17c5c65735d6134f48,f1dd27f735b9db1e4e892782ef30ceceeae66694699ea2c4d72ede240cde31fc,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,48,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-57,xcmzfsbd9t,c24-57,cg_9a50ae333271a9a0,TRAIN,True,ENCODED_V3,fcc5aee61651980930a910bae1ab42f97e42a9d2d3309fa4e49a9d4c155f378e,e52eca49b09bb45c4acd78e8c803b052ea3032c2ed126deb534de895816c060d,18fb22d49c429e931fc8e2d2481a733e4d084f9250d2fd1fb9238b09a710d6f8,48b01dab4750e4553687559d93b5cdadaa88b2de25a62faf3065fd4401cb93e0,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,49,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-58,xcmzfsbd9t,c24-58,cg_7172e82577bd2221,TRAIN,True,ENCODED_V3,bbea240ae0ca95a4a0f0b81e40bbe1999eaf75531f3d0cf60e45b13047e3ee85,ae2dbe7d70af5373393beef273d0bd7ff1b47a73127c6d32c5697c9635aae7dc,ce2018e2735f9228ca8249a544f02a732cde9446504fcb9d23ff33d9a7c49f85,05331fa608d854e5017a14c8ff9b11f40286419ae88e4ee5c6cc3260b9972d21,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,50,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-59,xcmzfsbd9t,c24-59,cg_252dd46f78b2b01c,TRAIN,True,ENCODED_V3,5cbd3596eb87fbb7dff5b639a3c646f3d997542a24d6fe728f5e22e71f3eb598,f92521381d56944253f00a33988be3a782b718b4f4b4873b0619dac3643d2666,f684d1e6fe3359c608767149a05be0405aa56714c543e21b5f0aa3d213b48312,81315573d07ea90fd12fc83b59abc7f68444a81e27ce23d6ad4fcf413aa01c09,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,51,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-6,xcmzfsbd9t,c24-6,cg_90192b83e45699a9,TEST,False,ENCODED_V3,ab53183330aa5204ca47d9b26bf2e0a1714042e130717e3bf8d2b7fae0f192d7,55f9deb6b4412d98e7cce20d4429ad1129de3612069677bcf3e42f492311bddc,eb04b07804461d66676247f8221a90df360b7d6d0f7c0bbd649085c3fe7c000f,da3068d0a3af72d6208cb3ccb6b8578612d105de9edd6960d3cad08ea00bf96f,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,52,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-6t,xcmzfsbd9t,c24-6t,cg_35c6fccda4bd7213,TRAIN,True,ENCODED_V3,abdef06c9c8a3937b0c8bc332886d6aae2dd4f9d63445c3e56542f76f31f5c18,5d5e7266041793b1970f6cd6341a6b2b80bc2fb3e31c7f2db8a0c1783e5829fc,e172c099158f41678df899a2637351385e91b4496fe11a0a6e42b92133c5f6c1,ec73685d2dad01e085c43664f6a2ede5f13d3b4cddcb507e7faf614b17a5e704,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,53,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-7,xcmzfsbd9t,c24-7,cg_1c17e0b8b32715a3,TEST,False,ENCODED_V3,9a5fe346109f85e401101e776ddfdaabb6f62a339633388bbcd639b6b741230e,f3672ef1c82edf52ade8c2aff9602f78196b7a51df3111ee27cfac6dc5243d25,31a52c174509e7f6515b28e8e913b51f20cbafb66be6af477c1b723dca424d5f,b667245d78335e6b514bd456394ff836095288eb064392ce817fcc15d4185a24,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,54,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-8,xcmzfsbd9t,c24-8,cg_3d3acefaf6e1e216,TRAIN,True,ENCODED_V3,0583d5956ac6c20dda577eebe7fd42aad2226c3967a731c1fbc86afd26dd9029,0ff4ddc6e0249f25447b30fe5787b766de8e647759e4ab8da8e14913c1f6d171,f2d1fa87b5490ee609820507e479ca8b21e7fc6002d2b44db1d3e67f2a103e88,e4b5b56aa5e660f70ad597ddcccc1dd2af3c12019d21fa656d3ec69adf4a42dc,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,55,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-8t,xcmzfsbd9t,c24-8t,cg_6938bb52fa481ecc,TEST,False,ENCODED_V3,f0e7c02b8bd5c3eeb6128ca8f82852399c3c51a56e53e3f58d587347751b0af7,b6a1f520f5ece56a8de1f7c25496652f1e5dd3a068c327056597fbd864c6d755,9c1a60274498f4579b8f48dc358cc11fd5c7a0b65d35d6636f05d43c132b14e3,dfbc8008e08178ffd20e5ebc662042732943875ce53b985321b8006b4cfba0af,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,56,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-9,xcmzfsbd9t,c24-9,cg_3d3acefaf6e1e216,TRAIN,True,ENCODED_V3,545f60c5190bbfce9979f5717ab74c798a40dd75f9adc796eecb38e97929e2aa,dfdde90a3dac7ce5c33a9f86ea76d0e2704244513bfbf55b52e8d12e23a0138a,1b7aa6edd3e864f19fc48622d9e02aebb234bd80fad7e7e39a8742bb7444228c,27925570066fb16ad28422b739454e079cd832b01e4dde105f6f1a97e305d985,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,57,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-9t,xcmzfsbd9t,c24-9t,cg_0d1994d0164384d4,VALID,True,REUSED_V2,39403db34361de0fd516c10489073c228e98311be9b4605677c254d39ffd9dbd,ebe0910524f1ad6f3b27b7f9d56736d48ca7e88f819a6960b9c7788fdf0dc9cb,85c8c37364c644a455082919dd67363ee7e5b22a00c73b134048be0ce7862f20,b3c12dc9298ff0676506f9aa3f24adc2bbc037f1fa00f515b177a9fdebb2cfd1,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,58,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
yfxyg8jm46:c16-1,yfxyg8jm46,c16-1,cg_d281b78be1cad77d,TRAIN,True,ENCODED_V3,c2a5657f7be74a691061e4fbaec874866a0e1f705aab88f3b6f96f5e2f51dccd,bf74f81f48429f174848de8527a7a1e7af8461ef39918a2e001771422f75e4e9,4daea22cb3a90f36d33178f97b40ec63abc57a7fd49f28885e54c73f394e109b,16c42ad467b7475b1ef6ed24e5495ad06d30c48a164c410afd5878e32cd03a6d,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,0,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-10,yfxyg8jm46,c16-10,cg_8481afc98858df66,TEST,False,ENCODED_V3,ac470382d645218d81c9ad82b5bef9dd4061baf1bf3c994e4f1f6d3746952483,5c96c833ffe1335e0922f546a6e77888ede3d66ee84ca848acadffea0ceebbb4,ecaa868eb533fcdda48aef2f01ff42ab7ed4149632444b4126f94ba7a3921f81,9cd9913c2516170efedbb2278894961ef076721ea700507b7c33a3fdd33cac9d,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,1,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-11,yfxyg8jm46,c16-11,cg_9a04d3b55336cbf2,TRAIN,True,ENCODED_V3,2fbcebc0ce24eb938b49f258b64eda79fc944aaf75404138ccbfb83c210c80a6,c80873d9c0f1712dc724f5a8b509fb9fcf65fcdcc7ff0b53266cd6ad980d6590,5f7d4e6f2e7ad2431bfea4b265fb6dd0c768aeec418013a0f3692723d0eca26e,e21978bbca04813991afa6e8005031e6494c701c304997f33fef3c3b14fb3024,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,2,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-12,yfxyg8jm46,c16-12,cg_5a80e5179694ff19,VALID,True,REUSED_V2,882d6b8792b9c7f1311b9b9d4c92dea0b4ce329c2f2f6583bb11704bf9b37f8c,2c2cb2d0001b85be7d9751891501b5f38c06b2d5386a169bd7366e5911b3f046,39a42d1171f6754e2f9bdefee1640b09ddb1604ee318ca9cfd673c353bcfab31,de4264b35223bb944572aa4965fbee6e42ac2ffab8c8eed12b02721daab546b1,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,3,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-13,yfxyg8jm46,c16-13,cg_47ef3b3d17845087,TRAIN,True,ENCODED_V3,791583c6f4dddcc5220820126df4f9d726e63982cdc298c76b05862d7bea642e,29d5f37efe2107adac8c2d0d53d472cff10c34483b6acca89ed3001daffeab65,ce465dae0d739eb9f4c1798985bb8d126137c7bf31fa4946eaad2bce104256a3,f6e3f44aedbc6ff4de2691a625111a5b49e2b58169e4883ec4341acdd2937004,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,4,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-14,yfxyg8jm46,c16-14,cg_efd8928c6d17de81,VALID,True,ENCODED_V3,a8c583a85821118482854b7f618000f11d8b306eae4d6ff98274ab13e2f361bf,bcea6fe10ca02dc349ba894d30f97a0162944d20288718e5b2739d4dc8ebaa44,2e570f266c48a694883787f6e7bd5c708cf5e35aca0005927dfe79d00ebc85e5,e46d582a85f61dbbff5ebd003414fd721d7521ab8e4b94bf560398e92c9e0176,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,5,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-15,yfxyg8jm46,c16-15,cg_e22d527e3f5372f4,TEST,False,REUSED_V2,eaea294a3e67b85bd111e88d6e14f6da8445e16d747b44a9b450b860e7c2bd1b,28cec0742313876cb9846dd9b14c63efb4d821276d065fe7bf44634ef146d33b,855be2590cdf34a7895b9cab2ca545ea4fff7c0f90e32b93d91913bac56570f2,097391e06f45128c028bc4c788b3c6b9264d55932949afe49421ee41966324c7,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,6,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-16,yfxyg8jm46,c16-16,cg_cd055af98e2ea119,VALID,True,REUSED_V2,683eee960206d25d767c6886612efeb75d9269c68b7d7ff3c6d3a0661daed336,eee9e8984b8dcd7b513d2415bf4fe35815935e0b11156dd1066681ae988aa476,34a319b030256c4ed903dfde4728a2072cd30ed5452ac2e84d1d6b51c542d36c,03956adf75e5c8d78acdd48dff3a2b28aa4fa73c0a84e00e73fa115e7e7bbbec,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,7,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-17,yfxyg8jm46,c16-17,cg_f64812b6759e7d2b,VALID,True,ENCODED_V3,08977956c7a49678c15ac99835f33c823bfc10398846cb17789a43a3a5dad9ab,c73a2cb424f07d3257feb9884f8fbfe7b45f73773bb6d5feb4c40c2c6c0cd72a,f3e0fc5777702454f10b87a0a7f6b8a2db7eefc118d7eb1b6bed236fda5fc64d,9fd1ec9544683f06c8ac926e33d91b5eb64444cf7e609ae8277d7a4287a39027,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,8,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-18,yfxyg8jm46,c16-18,cg_00c8cc426224e46a,TRAIN,True,REUSED_V2,865a26486e21ec23175f4e1d2c484bbb55a1fcf378a30fdc5d59cd9e45f2c65f,c73a23cc664d0d5378ae8faaeb2f38425a4629bc3b4640c51019ee6a0cdcb255,409d54f08d9adbbbf4cd65e158ee19f8bafa8d1b8affe57ce19025684f388c9c,7bf8df8f4608a00885d7b5db34a96099940b8547c6716f4b2682b06de9632c86,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,9,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-19,yfxyg8jm46,c16-19,cg_f2be8a451c99348d,TRAIN,True,REUSED_V2,cc2da79bbb8f1847ef637fa17b14aa3105d63eedd317919d3248f109a449c023,c73a001faa947395395c87f2faa4efc52c978150eccd5318fd1d406575c78f30,02926e1a2086065bbde477e8a9648b6dae76784b5307b94a914f67b461546da2,5458cc25d3dd9d87dfa4c045f8253e7872f9b42fa3acab50dd290d591a27972f,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,10,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-2,yfxyg8jm46,c16-2,cg_e5f1d6cda94fffb6,TRAIN,True,ENCODED_V3,dd734eb44c1006512bc70964bc5714f0803897178387a6e74333e09de0b80f24,a1c6205ab61e0df0c90b7445e54307c2cf1bcd06f344aa31c581417297da0d65,4ef844cacf0881b7baa28857561e932caf587c77bad92cfe117344ee8447b439,512141a0416a8ee0aa2ca0c304b91b2e81ac646e4e4737afb2fad47557a58c9d,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,11,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-20,yfxyg8jm46,c16-20,cg_4b0a76b955d3af98,TRAIN,True,ENCODED_V3,26ebc0ef70cdca42762065b7befd66530f36bbea032a4f1aa6e213525a04895b,464894d79f9a00318d0dabc11ded1c0da8dd5ace89bf101777cbffffc4ed6233,3a89fee1060e717b8d083495d99475e01282c925ec585eb324932a288ef72b44,67c813d4f22b095b07c6e8175b22a6e251ddc0c2c648f881ebd31ed04d4fda77,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,12,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-21,yfxyg8jm46,c16-21,cg_a9bd6ca9bdc223d8,TRAIN,True,ENCODED_V3,d0f9ee3fb29ffcd62f0f31aec5ec3ae9ed367305514b9e440e4a5a5f8ebf299b,0d887f3f629eaaf5c2a3088afc29e4fae218b7fbd1736c5a81f19112556cc589,2a33de6535bcea8139af75e1d932b564496bea8ae7a60a925042af97fab45866,0b5ae4ca94c8af660caf37f0728f9bbb423cd19c1329e616bad46f78e2be1a65,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,13,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-22,yfxyg8jm46,c16-22,cg_ab99f29b7841149a,TRAIN,True,ENCODED_V3,1c1e1f45c6c1631f87aff4334386d4703c9afbed08bc9eb5d4d15da1a5443d63,6e996320045f9875bbcfe1138862cf2a4b2df75f972d50d2572ebcc672be665d,cd15770dfd23b510d697b86231567ef78744a8705f9202ad3216e37b893f9069,a59b133d18f8b6dec4fae05045a42fa92ba51bfee25a3bdadcd09f42f5129ebe,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,14,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-23,yfxyg8jm46,c16-23,cg_f5e55e9a56e24e6d,TEST,False,ENCODED_V3,47e67af061a3e2487695f38348e656ba5785f7b5ec27e73cef6b7904f34618bd,f227f095b3d4331475fcbaca9292021b2c3e3b97d20a083c136420743cc6b6e1,0a42a67fab7ba25732dc6a5f61ed0291a514c0cfe1746c80f70e29be172224d7,9f525a242f94271ba126c08c1c09c691589982d00ea52c7566b701721729ff7c,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,15,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-24,yfxyg8jm46,c16-24,cg_354aea2e84731e86,VALID,True,ENCODED_V3,e0956152babf44f04a5a2715b4ec73696f4cfd29417c013c300cb82c04d75362,eebbd14c265664b24a4b36c819b3ae0bfee838dd46e7ae1fdad5987a82e3b687,80b6ec326e5da4f3cd9adfb3a81414eae179cb23d8e2245c7efa0f53a31d50df,750f64b931da1ea509d839b352f70b6daf2ae99b220e5b18722a2dfe062f14f2,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,16,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-25,yfxyg8jm46,c16-25,cg_b446712153ee09a9,TRAIN,True,ENCODED_V3,4adc03f95935ad77a22281d2c69c64b46eec87d27e7aa3142852dff7407defb1,a4c61ea957691bbaa9e7317dcd99f8960e7e7076add791d82eb0dfca86742784,5c5f428467e2fa06452fc334d3e5de7693153f3fb0037793f8b501987369d01a,b2ec6637eea75c5e19c59c01372b308968fd9178ead3adbe691527daf2789467,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,17,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-26,yfxyg8jm46,c16-26,cg_ae649a082db78cdf,TEST,False,ENCODED_V3,bee05b174ada604f517b1839e234d1acac628323012c01acd6fe884d621d2742,929855c327e1b9c5589bf5ed9aaa4217d21dee82d20cfe3d8b2dd6711ff9cf4d,25f0ae7b0b338ad998f9d17b06d2dfd7ef04db73ef424877977557932bf98ca9,6138ff743bb5f42e3bba53b8a71ce95a44ec78254b4431b3e1213593b89f6452,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,18,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-27,yfxyg8jm46,c16-27,cg_b48b43421997cf47,TRAIN,True,ENCODED_V3,ec0e767e00c57a453aad175d225b74bbe8d1a93c7e034244a4da49ab3a60c9a0,5c0e679473aa9c835f821f23efd6dc0c323320d113e10211d9b325e60cc28984,537b16e18abd2b18fbfbed561e9fdbc7ebd4919300c25e2daf2195f1879535c4,164a2b68736abadd273e8c9f21534a82ab6c1578c982be4fdd4d9f765fd63eab,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,19,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
yfxyg8jm46:c16-28,yfxyg8jm46,c16-28,cg_aa4fe5a66c1a7cbc,TEST,False,ENCODED_V3,2279061c6e4dcc90a31b1fed4eb21d04870fe34929c27244facbdee656297cf0,99bdbf99320d25ca8151561e2a5f399377b0bf1e7f8d91a24fde2b92ab1752d9,a67890418c3d9a8069bed002e1cf0a23d6dc5dfc61d1c63adbc2e5c859256927,3e8092003a43d1f5fa3f81031c5a0aa56666a04378a81daf5df7d36ac61ed2e6,results/cai_agent_v3/new_protocol/feature_bank_yfxyg8jm46.npz,20,c229d59cb7167b6b5cb60d86c1ce7fc82a644600167d42ed07d6850771d25ba0
