row_index,specimen_key,method,provenance,source_path,prior_version
544,ykhs7s2dck:q8-2,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
545,ykhs7s2dck:q8-22,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
546,ykhs7s2dck:q8-33,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
547,ykhs7s2dck:q8-34,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
548,ykhs7s2dck:q8-37,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
549,ykhs7s2dck:q8-8,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
550,74t7kcdgkr:c8-12,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
551,74t7kcdgkr:c8-13,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
552,74t7kcdgkr:c8-16,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
553,74t7kcdgkr:c8-2,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
554,74t7kcdgkr:c8-21,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
555,74t7kcdgkr:c8-28,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
556,74t7kcdgkr:c8-3,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
557,74t7kcdgkr:c8-39,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
558,74t7kcdgkr:c8-43,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
559,cgtnjyggtm:q24-11,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
560,cgtnjyggtm:q24-22,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
561,cgtnjyggtm:q24-24,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
562,cgtnjyggtm:q24-30,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
563,cgtnjyggtm:q24-44,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
564,cgtnjyggtm:q24-47,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
565,cgtnjyggtm:q24-48,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
566,cgtnjyggtm:q24-6,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
567,cgtnjyggtm:q24-9,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
568,w68dtmpfyf:q16-14,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
569,w68dtmpfyf:q16-2,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
570,w68dtmpfyf:q16-29,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
571,w68dtmpfyf:q16-3,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
572,w68dtmpfyf:q16-33,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
573,w68dtmpfyf:q16-38,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
574,w68dtmpfyf:q16-43,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
575,w68dtmpfyf:q16-6,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
576,xcmzfsbd9t:c24-37,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
577,xcmzfsbd9t:c24-39,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
578,xcmzfsbd9t:c24-42,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
579,xcmzfsbd9t:c24-47,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
580,xcmzfsbd9t:c24-50,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
581,xcmzfsbd9t:c24-51,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
582,xcmzfsbd9t:c24-52,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
583,xcmzfsbd9t:c24-56,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
584,xcmzfsbd9t:c24-9t,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
585,yfxyg8jm46:c16-12,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
586,yfxyg8jm46:c16-14,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
587,yfxyg8jm46:c16-16,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
588,yfxyg8jm46:c16-17,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
589,yfxyg8jm46:c16-24,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
590,yfxyg8jm46:c16-39,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
591,yfxyg8jm46:c16-42,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
592,yfxyg8jm46:c16-5,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
593,ykhs7s2dck:q8-15,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
594,ykhs7s2dck:q8-2,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
595,ykhs7s2dck:q8-22,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
596,ykhs7s2dck:q8-33,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
597,ykhs7s2dck:q8-34,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
598,ykhs7s2dck:q8-37,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
599,ykhs7s2dck:q8-8,VLM_SPATIAL_OPEN_LOOP,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
600,74t7kcdgkr:c8-12,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
601,74t7kcdgkr:c8-13,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
602,74t7kcdgkr:c8-16,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
603,74t7kcdgkr:c8-2,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
604,74t7kcdgkr:c8-21,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
605,74t7kcdgkr:c8-28,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
606,74t7kcdgkr:c8-3,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
607,74t7kcdgkr:c8-39,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
608,74t7kcdgkr:c8-43,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
609,cgtnjyggtm:q24-11,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
610,cgtnjyggtm:q24-22,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
611,cgtnjyggtm:q24-24,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
612,cgtnjyggtm:q24-30,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
613,cgtnjyggtm:q24-44,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
614,cgtnjyggtm:q24-47,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
615,cgtnjyggtm:q24-48,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
616,cgtnjyggtm:q24-6,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
617,cgtnjyggtm:q24-9,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
618,w68dtmpfyf:q16-14,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
619,w68dtmpfyf:q16-2,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
620,w68dtmpfyf:q16-29,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
621,w68dtmpfyf:q16-3,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
622,w68dtmpfyf:q16-33,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
623,w68dtmpfyf:q16-38,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
624,w68dtmpfyf:q16-43,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
625,w68dtmpfyf:q16-6,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
626,xcmzfsbd9t:c24-37,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
627,xcmzfsbd9t:c24-39,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
628,xcmzfsbd9t:c24-42,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
629,xcmzfsbd9t:c24-47,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
630,xcmzfsbd9t:c24-50,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
631,xcmzfsbd9t:c24-51,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
632,xcmzfsbd9t:c24-52,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
633,xcmzfsbd9t:c24-56,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
634,xcmzfsbd9t:c24-9t,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
635,yfxyg8jm46:c16-12,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
636,yfxyg8jm46:c16-14,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
637,yfxyg8jm46:c16-16,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
638,yfxyg8jm46:c16-17,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
639,yfxyg8jm46:c16-24,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
640,yfxyg8jm46:c16-39,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
641,yfxyg8jm46:c16-42,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
642,yfxyg8jm46:c16-5,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
643,ykhs7s2dck:q8-15,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
644,ykhs7s2dck:q8-2,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
645,ykhs7s2dck:q8-22,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
646,ykhs7s2dck:q8-33,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
647,ykhs7s2dck:q8-34,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
648,ykhs7s2dck:q8-37,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
649,ykhs7s2dck:q8-8,VLM_MEAN_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
